acc_x_0,acc_x_1,acc_x_2,acc_x_3,acc_x_4,acc_x_5,acc_x_6,acc_x_7,acc_x_8,acc_x_9,acc_x_10,acc_x_11,acc_x_12,acc_x_13,acc_x_14,acc_x_15,acc_x_16,acc_x_17,acc_x_18,acc_x_19,acc_x_20,acc_x_21,acc_x_22,acc_x_23,acc_x_24,acc_x_25,acc_x_26,acc_x_27,acc_x_28,acc_x_29,acc_x_30,acc_x_31,acc_x_32,acc_x_33,acc_x_34,acc_x_35,acc_x_36,acc_x_37,acc_x_38,acc_x_39,acc_x_40,acc_x_41,acc_x_42,acc_x_43,acc_x_44,acc_x_45,acc_x_46,acc_x_47,acc_y_0,acc_y_1,acc_y_2,acc_y_3,acc_y_4,acc_y_5,acc_y_6,acc_y_7,acc_y_8,acc_y_9,acc_y_10,acc_y_11,acc_y_12,acc_y_13,acc_y_14,acc_y_15,acc_y_16,acc_y_17,acc_y_18,acc_y_19,acc_y_20,acc_y_21,acc_y_22,acc_y_23,acc_y_24,acc_y_25,acc_y_26,acc_y_27,acc_y_28,acc_y_29,acc_y_30,acc_y_31,acc_y_32,acc_y_33,acc_y_34,acc_y_35,acc_y_36,acc_y_37,acc_y_38,acc_y_39,acc_y_40,acc_y_41,acc_y_42,acc_y_43,acc_y_44,acc_y_45,acc_y_46,acc_y_47,acc_z_0,acc_z_1,acc_z_2,acc_z_3,acc_z_4,acc_z_5,acc_z_6,acc_z_7,acc_z_8,acc_z_9,acc_z_10,acc_z_11,acc_z_12,acc_z_13,acc_z_14,acc_z_15,acc_z_16,acc_z_17,acc_z_18,acc_z_19,acc_z_20,acc_z_21,acc_z_22,acc_z_23,acc_z_24,acc_z_25,acc_z_26,acc_z_27,acc_z_28,acc_z_29,acc_z_30,acc_z_31,acc_z_32,acc_z_33,acc_z_34,acc_z_35,acc_z_36,acc_z_37,acc_z_38,acc_z_39,acc_z_40,acc_z_41,acc_z_42,acc_z_43,acc_z_44,acc_z_45,acc_z_46,acc_z_47,val
0.53125,0.28125,0.375,0.21875,0.25,0.625,2.21875,0.0,1.15625,0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,5.46875,5.46875,5.8125,6.0625,5.59375,4.65625,3.96875,5.59375,6.53125,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,30.40625,29.15625,29.46875,29.71875,30.0625,30.40625,29.90625,31.59375,32.34375,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,0.0
0.28125,0.375,0.21875,0.25,0.625,2.21875,0.0,1.15625,0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,5.46875,5.8125,6.0625,5.59375,4.65625,3.96875,5.59375,6.53125,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,29.15625,29.46875,29.71875,30.0625,30.40625,29.90625,31.59375,32.34375,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,0.0
0.375,0.21875,0.25,0.625,2.21875,0.0,1.15625,0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,5.8125,6.0625,5.59375,4.65625,3.96875,5.59375,6.53125,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,29.46875,29.71875,30.0625,30.40625,29.90625,31.59375,32.34375,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,0.0
0.21875,0.25,0.625,2.21875,0.0,1.15625,0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,6.0625,5.59375,4.65625,3.96875,5.59375,6.53125,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,29.71875,30.0625,30.40625,29.90625,31.59375,32.34375,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,0.0
0.25,0.625,2.21875,0.0,1.15625,0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,5.59375,4.65625,3.96875,5.59375,6.53125,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,30.0625,30.40625,29.90625,31.59375,32.34375,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,0.0
0.625,2.21875,0.0,1.15625,0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,4.65625,3.96875,5.59375,6.53125,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,30.40625,29.90625,31.59375,32.34375,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,0.0
2.21875,0.0,1.15625,0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,3.96875,5.59375,6.53125,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,29.90625,31.59375,32.34375,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,0.0
0.0,1.15625,0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,5.59375,6.53125,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,31.59375,32.34375,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,0.0
1.15625,0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,6.53125,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,32.34375,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,0.0
0.9375,1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,-3.15625,6.71875,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,1.53125,30.625,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,30.625,0.0
1.375,2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,-3.15625,-3.09375,5.84375,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,1.53125,1.28125,30.65625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,30.625,31.75,0.0
2.0,2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,-3.15625,-3.09375,-2.90625,6.03125,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,1.53125,1.28125,1.40625,31.21875,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,30.625,31.75,31.59375,0.0
2.0625,2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,-3.15625,-3.09375,-2.90625,-2.84375,6.71875,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,1.53125,1.28125,1.40625,1.375,31.0,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,30.625,31.75,31.59375,31.0,0.0
2.15625,0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,-3.15625,-3.09375,-2.90625,-2.84375,-2.59375,7.46875,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,1.53125,1.28125,1.40625,1.375,1.875,30.3125,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,30.625,31.75,31.59375,31.0,30.59375,0.0
0.4375,0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,-3.15625,-3.09375,-2.90625,-2.84375,-2.59375,-2.4375,7.25,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,1.53125,1.28125,1.40625,1.375,1.875,2.21875,31.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,30.625,31.75,31.59375,31.0,30.59375,30.65625,0.0
0.75,1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,-3.15625,-3.09375,-2.90625,-2.84375,-2.59375,-2.4375,-2.59375,5.84375,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,1.53125,1.28125,1.40625,1.375,1.875,2.21875,2.21875,31.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,30.625,31.75,31.59375,31.0,30.59375,30.65625,30.8125,0.0
1.03125,0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,-3.15625,-3.09375,-2.90625,-2.84375,-2.59375,-2.4375,-2.59375,-2.71875,4.96875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,1.53125,1.28125,1.40625,1.375,1.875,2.21875,2.21875,1.71875,29.6875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,30.625,31.75,31.59375,31.0,30.59375,30.65625,30.8125,30.59375,0.0
0.28125,0.34375,2.34375,-0.34375,0.625,0.59375,0.34375,5.65625,2.59375,-0.9375,2.46875,0.65625,0.0625,0.15625,0.0,-1.6875,2.8125,-3.40625,4.625,-2.46875,-9.71875,-3.0625,-4.0625,-4.46875,-4.96875,-5.625,-5.25,-4.875,-4.3125,-5.875,-5.53125,-4.96875,-4.875,-4.53125,-3.96875,-3.4375,-3.90625,-3.53125,-3.25,-3.15625,-3.09375,-2.90625,-2.84375,-2.59375,-2.4375,-2.59375,-2.71875,-2.6875,6.875,8.46875,7.34375,6.40625,6.15625,4.4375,4.65625,5.03125,-1.9375,2.71875,1.5625,4.4375,5.78125,4.46875,5.0,6.71875,-5.09375,0.375,2.75,8.59375,9.40625,0.1875,-4.03125,-1.4375,3.75,5.28125,4.125,1.25,0.5625,0.0,2.15625,3.0,2.53125,2.59375,2.1875,1.6875,2.5625,2.125,2.15625,1.53125,1.28125,1.40625,1.375,1.875,2.21875,2.21875,1.71875,1.21875,28.0,29.0,29.4375,31.6875,31.96875,31.03125,27.875,27.34375,37.59375,34.75,31.46875,31.6875,29.78125,29.1875,30.21875,54.59375,40.59375,36.9375,-22.75,20.0,32.78125,43.90625,40.75,33.75,25.75,23.28125,26.90625,31.9375,30.25,32.03125,30.96875,27.65625,28.375,30.3125,30.53125,29.34375,30.78125,30.78125,30.21875,30.625,31.75,31.59375,31.0,30.59375,30.65625,30.8125,30.59375,30.15625,0.0
