acc_x_0,acc_x_1,acc_x_2,acc_x_3,acc_x_4,acc_x_5,acc_x_6,acc_x_7,acc_x_8,acc_x_9,acc_x_10,acc_x_11,acc_x_12,acc_x_13,acc_x_14,acc_x_15,acc_x_16,acc_x_17,acc_x_18,acc_x_19,acc_x_20,acc_x_21,acc_x_22,acc_x_23,acc_x_24,acc_x_25,acc_x_26,acc_x_27,acc_x_28,acc_x_29,acc_x_30,acc_x_31,acc_x_32,acc_x_33,acc_x_34,acc_x_35,acc_x_36,acc_x_37,acc_x_38,acc_x_39,acc_x_40,acc_x_41,acc_x_42,acc_x_43,acc_x_44,acc_x_45,acc_x_46,acc_x_47,acc_y_0,acc_y_1,acc_y_2,acc_y_3,acc_y_4,acc_y_5,acc_y_6,acc_y_7,acc_y_8,acc_y_9,acc_y_10,acc_y_11,acc_y_12,acc_y_13,acc_y_14,acc_y_15,acc_y_16,acc_y_17,acc_y_18,acc_y_19,acc_y_20,acc_y_21,acc_y_22,acc_y_23,acc_y_24,acc_y_25,acc_y_26,acc_y_27,acc_y_28,acc_y_29,acc_y_30,acc_y_31,acc_y_32,acc_y_33,acc_y_34,acc_y_35,acc_y_36,acc_y_37,acc_y_38,acc_y_39,acc_y_40,acc_y_41,acc_y_42,acc_y_43,acc_y_44,acc_y_45,acc_y_46,acc_y_47,acc_z_0,acc_z_1,acc_z_2,acc_z_3,acc_z_4,acc_z_5,acc_z_6,acc_z_7,acc_z_8,acc_z_9,acc_z_10,acc_z_11,acc_z_12,acc_z_13,acc_z_14,acc_z_15,acc_z_16,acc_z_17,acc_z_18,acc_z_19,acc_z_20,acc_z_21,acc_z_22,acc_z_23,acc_z_24,acc_z_25,acc_z_26,acc_z_27,acc_z_28,acc_z_29,acc_z_30,acc_z_31,acc_z_32,acc_z_33,acc_z_34,acc_z_35,acc_z_36,acc_z_37,acc_z_38,acc_z_39,acc_z_40,acc_z_41,acc_z_42,acc_z_43,acc_z_44,acc_z_45,acc_z_46,acc_z_47,val
-8.78125,-9.84375,-7.78125,-7.4375,-6.375,-6.28125,-3.53125,-4.375,-4.1875,-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,13.65625,15.71875,16.78125,16.875,15.90625,15.75,13.1875,13.15625,12.375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,30.875,26.96875,26.46875,25.1875,26.09375,23.21875,21.3125,26.5,32.15625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,0.0
-9.84375,-7.78125,-7.4375,-6.375,-6.28125,-3.53125,-4.375,-4.1875,-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,15.71875,16.78125,16.875,15.90625,15.75,13.1875,13.15625,12.375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,26.96875,26.46875,25.1875,26.09375,23.21875,21.3125,26.5,32.15625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,0.0
-7.78125,-7.4375,-6.375,-6.28125,-3.53125,-4.375,-4.1875,-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,16.78125,16.875,15.90625,15.75,13.1875,13.15625,12.375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,26.46875,25.1875,26.09375,23.21875,21.3125,26.5,32.15625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,0.0
-7.4375,-6.375,-6.28125,-3.53125,-4.375,-4.1875,-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,16.875,15.90625,15.75,13.1875,13.15625,12.375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,25.1875,26.09375,23.21875,21.3125,26.5,32.15625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,0.0
-6.375,-6.28125,-3.53125,-4.375,-4.1875,-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,15.90625,15.75,13.1875,13.15625,12.375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,26.09375,23.21875,21.3125,26.5,32.15625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,0.0
-6.28125,-3.53125,-4.375,-4.1875,-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,15.75,13.1875,13.15625,12.375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,23.21875,21.3125,26.5,32.15625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,0.0
-3.53125,-4.375,-4.1875,-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,13.1875,13.15625,12.375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,21.3125,26.5,32.15625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,0.0
-4.375,-4.1875,-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,13.15625,12.375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,26.5,32.15625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,0.0
-4.1875,-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,12.375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,32.15625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,0.0
-2.5625,1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,-2.84375,12.71875,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,0.90625,31.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,38.53125,0.0
1.4375,1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,-2.84375,-3.65625,11.96875,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,0.90625,-1.125,28.21875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,38.53125,38.625,0.0
1.34375,-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,-2.84375,-3.65625,-4.40625,11.15625,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,0.90625,-1.125,-2.6875,28.0,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,38.53125,38.625,34.46875,0.0
-0.65625,-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,-2.84375,-3.65625,-4.40625,-7.5,9.6875,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,0.90625,-1.125,-2.6875,-4.40625,32.53125,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,38.53125,38.625,34.46875,32.34375,0.0
-4.03125,-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,-2.84375,-3.65625,-4.40625,-7.5,-10.4375,9.5,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,0.90625,-1.125,-2.6875,-4.40625,-4.625,38.96875,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,38.53125,38.625,34.46875,32.34375,31.34375,0.0
-2.84375,-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,-2.84375,-3.65625,-4.40625,-7.5,-10.4375,-11.40625,9.6875,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,0.90625,-1.125,-2.6875,-4.40625,-4.625,-3.75,40.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,38.53125,38.625,34.46875,32.34375,31.34375,29.9375,0.0
-1.78125,0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,-2.84375,-3.65625,-4.40625,-7.5,-10.4375,-11.40625,-12.75,9.125,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,0.90625,-1.125,-2.6875,-4.40625,-4.625,-3.75,-3.40625,33.65625,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,38.53125,38.625,34.46875,32.34375,31.34375,29.9375,29.84375,0.0
0.3125,1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,-2.84375,-3.65625,-4.40625,-7.5,-10.4375,-11.40625,-12.75,-11.71875,8.46875,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,0.90625,-1.125,-2.6875,-4.40625,-4.625,-3.75,-3.40625,-5.21875,28.46875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,38.53125,38.625,34.46875,32.34375,31.34375,29.9375,29.84375,26.40625,0.0
1.75,1.03125,-0.34375,-1.5,-0.8125,0.84375,2.875,5.28125,6.1875,2.03125,0.375,-0.46875,0.25,1.78125,2.625,1.375,-0.15625,-0.03125,0.3125,1.0625,1.0625,-0.0625,-1.25,-0.65625,1.1875,1.28125,-0.125,-1.75,-1.84375,-3.53125,-4.125,-2.3125,-3.84375,-1.3125,0.6875,0.15625,-0.09375,-0.875,-1.3125,-2.84375,-3.65625,-4.40625,-7.5,-10.4375,-11.40625,-12.75,-11.71875,-14.75,7.125,6.71875,5.90625,5.34375,5.1875,5.25,6.0625,9.21875,14.15625,13.875,11.59375,8.84375,8.53125,10.21875,12.9375,14.78125,15.3125,15.625,15.75,14.3125,14.78125,15.5625,14.8125,13.5,11.9375,11.46875,11.875,11.75,7.6875,2.125,0.0,1.96875,3.46875,5.28125,6.84375,5.28125,3.0625,1.90625,2.125,0.90625,-1.125,-2.6875,-4.40625,-4.625,-3.75,-3.40625,-5.21875,-8.1875,25.5,27.875,30.59375,33.3125,33.8125,26.96875,16.78125,12.40625,23.09375,28.53125,32.125,33.71875,33.125,29.875,27.71875,27.34375,29.0,30.0625,29.59375,24.09375,24.75,29.6875,35.90625,38.09375,33.8125,29.03125,23.15625,25.90625,25.625,25.0,26.28125,31.6875,35.5625,35.0625,32.5,28.96875,27.28125,29.65625,33.65625,38.53125,38.625,34.46875,32.34375,31.34375,29.9375,29.84375,26.40625,26.5,0.0
